Akhtar announces to reopen dysfunctional dispensaries,
Rotary Club distributes free prosthetic hands,
‘Kashmir’s freedom cries cannot be muffled by sounds of bullets’,
Imran wouldn’t survive either if news clippings were enough: SC,
Nation to witness Qatari letter’s thrashing: Qureshi,
COAS vows to restore peace in Balochistan,
‘Motu gang’ deceiving the public: Imran,
Hookah sheesha smoking banned in public places,
Ustad Bade Fateh Ali Khan laid to rest in Lahore,
PCG confiscates liquor narcotics in raids,
Right to self-determination day on Kashmir issue observed internationally,
218 Indian fishermen released as gesture of goodwill,
NUML TSFC agree on anti-tobacco awareness initiative,
Court sends husband of murdered German doctor on judicial remand,
Pakistani made vice president of ICID,
Zulfiqar Bhutto was one of the greatest leaders: Nasir Shah,
PESCO to shut down power in Hayatabad Peshawar city,
Rain and snow occur in upper KP GB and AJK,
Pakistan and Romania agree on enhancing bilateral relations,
Imran Khan has failed to prove his allegations against PM: Information Minister,
Police officer and civilian killed in separate shootings in Karachi,
Man dies of drug overdose,
Woman among four killed in traffic accident in Balochistan,
Legitimacy of UN resolutions on Kashmir undisputable: Gilani,
PM asks world community to stop India’s aggression in Kashmir,
PIA incurring losses of Rs 5.6bn per month,
Police raids residence of BIEK’s controller of examinations,
PM submits reply to SC’s questions in Panama Leaks hearing,
Benefits of CPEC must equitably reach all provinces: PM,
CJP takes notice of sale of second-rate cooking oil,
Pakistan India should sort out IWT rift through talks: US,
FBR using negative tactics to meet revenue targets,
‘Prompt steps taken for protection of human rights’,
Taxiing PIA plane hits French jet,
Participants of security course visit GHQ,
Bahraini  commander meets General Hayat,
showers bring  an end to long dry spell,
UN opens file  of Indian spy  Kulbhushan,
Zardari takes credit for CPEC,
Navy likely to acquire modern warships,
PML-N should change leadership not lawyers: Fawad Chaudhary,
UK defends aid to BISP after a call for probe,
Pakistani killed in police shooting in northern England,
‘NTS a fraud being run by a mafia’,
Turkish police  rescue six abducted Pakistanis,
‘Adamant’ Abbasi to complete unviable project at all costs,
SC to hear Panama case on daily basis,
Turkish police rescue six abducted Pakistanis,
Two killed in Quetta firing,
150 held over bid to hold ‘pro-blasphemy law’ demo,
Tributes paid to Taseer for his services for oppressed,
Bahrain National Guard Commander meets COAS,
Guterres to open Indian spy’s file,
PPP terms CAO a ‘democratic dictatorship’ of ruling Sharifs,
LHC wants to know if cabinet okayed transfer of regulators,
US supports trade facilitation agreement in Pakistan,
Pakistani killed in north England police shooting,
NTS a fraud being run like mafia: cabinet committee,
Won’t allow anyone politicise CPEC vows Zardari,
ECP enlists 334 political parties,
Taxiing PIA plane hits Air France jet at Toronto airport,
PM says international investors keen on Pakistan,
Revised schedule of BA/BSc exam announced,
Balochistan seeks tax amnesty for investors in Gwadar,
PM expresses grief on Ustad Fateh’s death,
‘Rang Do Multan’ adds to the beauty of City of Saints,
Patwari caught red-handed while taking bribe,
CM orders auction of 64 family planning vehicles,
Rain and fog to continue in coming days,
PTI spokesman says PML-N should change leadership not lawyers,
PM orders steady gas supply for public in winters,
KP government fails to come up on promises of building sports stadiums,
Roads in Lahore blockaded to thwart pro-blasphemy law protests,
Zardari pays homage to Salmaan Taseer on death anniversary,
Bilawal pays tribute to martyred Salmaan Taseer,
SC takes suo motu notice of child maid’s torture at hands of judge,
Freestanding medical centres need of the hour in Karachi,
Police officer facing legal action for wrongfully detaining woman,
Proposed ferry link between Karachi and Gwadar overdue for nine months,
Five people died after allegedly drinking spirit,
Jinnah Hospital MS suspended over patient death issue,
Roadside blast near police vehicle injures seven in DI Khan,
PIA and Air France planes clip wings at Toronto Airport,
“Even If I Am The Last Man Standing”,
Candle snuffed,
Punjab govt to launch app for women’s safety,
Salmaan Taseer:   the politician who stood out,
The battle for the  souls of Islam,
Education activist,
The man who lived,
Federal govt rues Sindh’s ‘political point-scoring’ on NAP,
President  Xi Jinping  for taking Sino-Pak ties to new heights,
Parliamentary body stops lawmakers from withdrawing privilege motions,
Pakistan India must complete nationality verification of their prisoners in 90 days,
CCP initiates action against real estate firm,
NAB director general delivers lecture on corruption at NHA,
OMD wins Pakistan Media Agency of the Year award,
FIA arrests  four human smugglers,
Trump transition  team issues veiled  threat to Pakistan,
Can’t rule out more ‘surgical strikes’ against Pakistan: India,
Skipper throws bouncer at Sharifs,
We owe Salmaan Taseer better,
More than a politician,
Taseer’s murder: a litmus test case,
Price of defending the weak,
My last goodbye,
Violence in  Pakistan drops  significantly in 2016: report,
Violence in Pakistan drops significantly in 2016: report,
PM to open parliament’s first Kashmir seminar on Jan 5,
India might carry out more ‘surgical strikes’: Rawat,
Bahrain is a close friend: Nawaz,
Council of Common Interests to be established as independent body,
FIA arrests 4 human smugglers,
PM changes legal team yet again,
Xi for taking Sino-Pakistan ties to new heights,
PTI presents exchange of emails between Mossack Fonseca and Minerva Trust,
CCP initiates action against real estate firm for deceptive marketing practices,
Nisar to challenge findings of Quetta Commission in SC,
Victim of torture at the hands of judge pardons employers,
Pakistani sailors stranded onboard Kuwaiti ship to return home,
FIA apprehends human smugglers involved in abducting Pakistanis in Turkey,
PTI submits evidence regarding Panama Leaks in SC,
Pleasant start to 2017: country experiences first snowfall of the year,
Police official killed two alleged terrorists apprehended in Peshawar,
Census 2017 to be held under supervision of 45000 troops,
BISP beneficiaries in trouble to get their stipend,
Sub-committee formed to finalise private couriers bill,
Senators press govt to implement Quetta commission report,
Karachi is the face of Pakistan: Ayaz Sadiq,
Lt Gen Al-Khalifa visits GHQ calls on Gen Bajwa,
Kaptaan to reveal fresh evidence on Panamagate  today,
‘NAB is facilitator of the corrupt’,
Law and justice committee demands changes to plea bargain voluntary return,
Obama to bid farewell next week,
CJP to form new bench to hear Orange Train case,
FIA director’s order may let criminals slip away,
Dengue fever took 109 lives in last seven years,
IGP Sindh calls for more security,
Rescue 1122 to mark 2017 as Year of Safety,
Non-payment forces HESCO to disconnect power connections,
‘Indian police crossed all limits to please their masters’,
Local govts vital for nation’s development: Subhani,
Shop fire injures three,
Scattered rains expected in Pakistan from Tuesday,
Bahrain National Guard commander calls on COAS,
Supreme Court calls on government to submit reply on NAB’s power of voluntary return,
ASF arrests passenger smuggling 3kg of heroin to Jeddah,
Police apprehend two suspected dacoits after encounter,
Double decker tourist buses to be run in twin cities: PTDC,
Murad Ali Shah denounces federal government’s attitude over NAP,
Blast injures six security personnel in Quetta,
Orange Line case adjourned as judge recuses himself citing ‘personal reasons’,
British survey reveals that Pakistanis in Britain are the most backward community,
Six killed 22 injured in road accident near Kandhkot,
Afghans struggle to supplant  poppies with fruit crops,
Water reservoirs may reach dead level in two months,
Senate body to discuss JC’s Quetta carnage report today,
JI chief suggests formation of ‘Muslim bloc’,
Ex-army general rejects allegations levelled by Javed Hashmi,
Kashmir movement will continue till achieving independence: Sardar Attique,
Pakistan  India  exchange lists  of nuclear sites,
Joint opp drive on  Panama can send   Nawaz home: PTI,
To  LUMS you’ve got it all wrong,
Pakistan India exchange lists of nuclear sites,
JI chief suggests formation of “Muslim Block”,
NAB China sign deal to oversee transparency in CPEC projects,
Minor killed 20 injured from aerial firing on New Year’s eve in Karachi,
Premier to decide fate of military courts this week,
Transgender people demand govt to establish separate public toilets,
FIR registered in Islamabad over woman’s gang rape,
Govt allocates Rs 42 bn for motorway and highway projects,
Hashmi fires shots at PTI chief,
Nisar urges action for Pakistani woman facing Indian imprisonment,
Siraj blames corrupt government for economic problems of Sindh,
Islamabad witnesses huge decrease in crime,
HEC to provide online degree verification option,
Provincial minister holds open kutchery,
Peshawar to develop under CPEC: CM,
Bilawal congratulates new Karachi Press Club office bearers,
Mayor asked to streamline Karachi’s sewerage system,
Indian troops martyr 303 including 42 teenagers in 2016,
Levies Force’s personnel martyred in Bajaur roadside bomb blast,
UNHCR seeks complete law and order for repatriation of Afghan refugees,
Depleting reserves; all eyes on imported gas to meet energy requirements,
Indian proposal at UNSC was politically motivated: FO,
2016 leaves behind trail of memories in IOK,
2017 will be the year of justice says Imran Khan,
23 dead in Indonesia boat accident,
20 injured in jubilant aerial firing,
